supplier_id,orders,revenue,freight,late_rate,cancel_rate,bad_review_rate,freight_burden,demand_volatility,revenue_share,risk_score,risk_quintile
ea8482cd71df3c1969d7b9473ff13abc,1146,37177.520000000426,17544.77000000006,0.08480565371024736,0.0008726003490401396,0.15794066317626526,0.4719187831786482,0.639775258811858,0.0033305575193514347,71.5,5
4e5725ba188db8252977a4f0227bd462,22,1930.5899999999997,382.61,0.23809523809523808,0.0,0.36363636363636365,0.19818293889432767,1.28135603102218,0.0001729523927708091,71.1,5
0be8ff43f22e456b4e0371b2245e4d01,161,11805.499999999962,2579.149999999999,0.0641025641025641,0.018633540372670808,0.19254658385093168,0.21847020456566918,0.8142349398979807,0.001057598699286633,70.9,5
7a241947449cc45dbfda4f9d0798d9d0,62,8027.629999999997,1990.4700000000007,0.07142857142857142,0.016129032258064516,0.1935483870967742,0.2479523844521984,0.6781869690847948,0.0007191572611371292,70.8,5
18a349e75d307f4b4cc646a691ed4216,121,8711.529999999997,2198.0299999999993,0.05504587155963303,0.01652892561983471,0.32231404958677684,0.2523127395532128,0.6349619149907895,0.0007804246153738943,70.3,5
cac4c8e7b1ca6252d8f20b2fc1a2e4af,75,4168.17999999999,1554.3600000000008,0.17567567567567569,0.0,0.29333333333333333,0.37291095873978675,0.6800692006311261,0.0003734074580824668,70.2,5
2138ccb85b11a4ec1e37afbd1c8eda1f,396,12357.029999999924,6069.220000000009,0.04639175257731959,0.007575757575757576,0.1717171717171717,0.49115523714031983,0.8096957505434479,0.001107007653639902,70.1,5
5f2684dab12e59f83bef73ae57724e45,68,9000.86999999999,1122.19,0.05970149253731343,0.014705882352941176,0.23529411764705882,0.12467572579095147,1.3149047238908298,0.0008063452123542498,70.0,5
ef990a83bbea832f36ebe81376335aa8,43,4642.59,914.6500000000003,0.20930232558139536,0.0,0.2558139534883721,0.1970128742792278,1.2136390422806314,0.0004159075977570747,69.9,5
7040e82f899a04d1b434b795a43b4617,212,9738.199999999955,3217.7799999999993,0.07692307692307693,0.014150943396226415,0.27358490566037735,0.33042862130578693,0.40339027348402023,0.0008723991066361505,69.9,5
2a261b5b644fa05f4f2700eb93544f2c,51,5355.0,2041.73,0.1568627450980392,0.0,0.21568627450980393,0.3812754435107376,0.7611783899522224,0.00047972902754478316,69.5,5
f80edd2c5aaa505cc4b0a3b219abf4b8,119,9108.199999999979,3000.7400000000025,0.05172413793103448,0.008403361344537815,0.15966386554621848,0.3294547770141202,0.8314604804873439,0.000815960397513237,69.5,5
f615fe7efbef0f4f08fd3086bc7a3e60,23,2359.2700000000004,389.69,0.09090909090909091,0.043478260869565216,0.17391304347826086,0.16517397330530204,0.6565073421974565,0.00021135579884511312,69.4,5
